,bigrams,freq
96993,"('hospitals', 'hong')",3
96994,"('recall', 'period')",6
96995,"('recall', 'months')",6
96996,"('recall', 'hong')",3
96997,"('recall', 'kong')",3
96998,"('period', 'hong')",3
96999,"('period', 'kong')",3
97000,"('period', 'recall')",3
97001,"('months', 'hong')",3
97002,"('months', 'kong')",3
97003,"('months', 'recall')",3
97004,"('hong', 'recall')",3
97005,"('hong', 'period')",3
97006,"('hong', 'months')",3
97007,"('kong', 'recall')",3
97008,"('kong', 'period')",3
97009,"('kong', 'months')",3
97010,"('kong', 'higher')",4
97011,"('recall', 'higher')",3
97012,"('recall', 'studies')",3
97013,"('period', 'conducted')",3
97014,"('months', 'northwest')",3
97015,"('higher', 'northwest')",3
97016,"('higher', 'ethiopia')",4
97017,"('studies', 'northwest')",3
97018,"('studies', 'ethiopia')",4
97019,"('studies', 'southern')",3
97020,"('conducted', 'northwest')",3
97021,"('conducted', 'ethiopia')",7
97022,"('northwest', 'ethiopia')",6
97023,"('northwest', 'southern')",3
97024,"('northwest', 'egypt')",3
97025,"('ethiopia', 'southern')",3
97026,"('ethiopia', 'ethiopia')",3
97027,"('ethiopia', 'egypt')",6
97028,"('ethiopia', 'difference')",6
97029,"('southern', 'ethiopia')",4
97030,"('southern', 'egypt')",5
97031,"('southern', 'could')",3
97032,"('ethiopia', 'could')",3
97033,"('ethiopia', 'lack')",3
97034,"('egypt', 'difference')",3
97035,"('egypt', 'could')",3
97036,"('egypt', 'lack')",3
97037,"('egypt', 'violence')",3
97038,"('difference', 'lack')",3
97039,"('difference', 'violence')",3
97040,"('difference', 'preventing')",3
97041,"('could', 'violence')",3
97042,"('could', 'preventing')",3
97043,"('could', 'strategies')",3
97044,"('lack', 'violence')",3
97045,"('lack', 'preventing')",3
97046,"('lack', 'strategies')",3
97047,"('lack', 'training')",3
97048,"('violence', 'preventing')",3
97049,"('violence', 'strategies')",3
97050,"('violence', 'training')",3
97051,"('violence', 'adequate')",3
97052,"('preventing', 'strategies')",3
97053,"('preventing', 'training')",3
97054,"('preventing', 'adequate')",3
97055,"('preventing', 'safety')",3
97056,"('strategies', 'training')",3
97057,"('strategies', 'adequate')",3
97058,"('strategies', 'safety')",3
97059,"('strategies', 'measures')",3
97060,"('training', 'adequate')",3
97061,"('training', 'safety')",3
97062,"('training', 'measures')",3
97063,"('training', 'hospitals')",3
97064,"('adequate', 'safety')",3
97065,"('adequate', 'measures')",3
97066,"('adequate', 'hospitals')",3
97067,"('adequate', 'due')",4
97068,"('safety', 'measures')",3
97069,"('safety', 'hospitals')",3
97070,"('safety', 'due')",3
97071,"('safety', 'violent')",3
97072,"('measures', 'hospitals')",3
97073,"('measures', 'due')",3
97074,"('measures', 'violent')",3
97075,"('measures', 'incident')",3
97076,"('hospitals', 'due')",3
97077,"('hospitals', 'violent')",3
97078,"('hospitals', 'incident')",3
97079,"('due', 'violent')",3
97080,"('due', 'incident')",3
97081,"('violent', 'incident')",3
97082,"('might', 'age')",3
97083,"('age', 'experience')",3
97084,"('study', 'southern')",4
97085,"('results', 'southern')",3
97086,"('study', 'thailand')",3
97087,"('conducted', 'thailand')",3
97088,"('southern', 'thailand')",3
97089,"('study', 'exposed')",3
97090,"('found', 'exposed')",5
97091,"('physical', 'higher')",3
97092,"('conducted', 'iran')",6
97093,"('iran', 'palestine')",4
97094,"('iran', 'studies')",4
97095,"('studies', 'iran')",3
97096,"('release', 'result')",7
97097,"('cells', 'accord')",4
97098,"('result', 'inhibition')",4
97099,"('vitamin', 'obese')",4
97100,"('vitamin', 'children')",6
97101,"('children', 'positive')",4
97102,"('healthy', 'correlation')",4
97103,"('children', 'vitamin')",4
97104,"('vitamin', 'insulin')",6
97105,"('vitamin', 'resistance')",3
97106,"('insulin', 'study')",3
97107,"('resistance', 'contrast')",3
97108,"('study', 'rajkumar')",4
97109,"('study', 'reinehr')",4
97110,"('obesity', 'obese')",4
97111,"('due', 'associated')",3
97112,"('found', 'deficiency')",4
97113,"('associated', 'deficiency')",3
97114,"('rule', 'law')",4
97115,"('previous', 'rule')",3
97116,"('mmt', 'study')",3
97117,"('quite', 'high')",5
97118,"('systems', 'studies')",3
97119,"('water', 'water')",7
97120,"('power', 'finding')",3
97121,"('calculation', 'finding')",3
97122,"('slightly', 'finding')",3
97123,"('study', 'integrated')",3
97124,"('used', 'approach')",3
97125,"('integrated', 'approach')",5
97126,"('showed', 'area')",3
97127,"('state', 'understanding')",4
97128,"('grassland', 'carbon')",3
97129,"('grassland', 'sequestration')",3
97130,"('grassland', 'mitigation')",3
97131,"('carbon', 'sequestration')",6
97132,"('carbon', 'mitigation')",6
97133,"('sequestration', 'mitigation')",6
97134,"('state', 'implying')",3
97135,"('state', 'lower')",3
97136,"('cognitive', 'level')",4
97137,"('carbon', 'sink')",6
97138,"('cognition', 'unlike')",3
97139,"('well', 'development')",3
97140,"('significant', 'herders')",3
97141,"('significant', 'participate')",3
97142,"('herders', 'willingness')",3
97143,"('herders', 'participate')",3
97144,"('herders', 'may')",3
97145,"('willingness', 'participate')",3
97146,"('willingness', 'may')",3
97147,"('participate', 'fact')",3
97148,"('research', 'area')",3
97149,"('unlike', 'similar')",3
97150,"('find', 'corresponding')",3
97151,"('fact', 'carbon')",3
97152,"('first', 'discharge')",3
97153,"('function', 'figure')",3
97154,"('reported', 'initially')",4
97155,"('hpt', 'turns')",3
97156,"('grains', 'grain')",5
97157,"('grains', 'sizes')",3
97158,"('heights', 'contrast')",4
97159,"('thus', 'need')",3
97160,"('support', 'need')",3
97161,"('exposure', 'effects')",3
97162,"('role', 'recognition')",5
97163,"('expression', 'class')",3
97164,"('neither', 'present')",4
97165,"('complexes', 'present')",3
97166,"('surface', 'proteins')",4
97167,"('previously', 'based')",4
97168,"('thus', 'estimated')",7
97169,"('lod', 'order')",4
97170,"('concentration', 'less')",4
97171,"('error', 'less')",3
97172,"('obtain', 'order')",4
97173,"('magnitude', 'mainly')",3
97174,"('used', 'long')",3
97175,"('results', 'keeping')",3
97176,"('different', 'little')",3
97177,"('vivo', 'observations')",4
97178,"('chest', 'radiographs')",3
97179,"('differences', 'mean')",3
97180,"('mean', 'participants')",4
97181,"('age', 'participants')",5
97182,"('participants', 'might')",4
97183,"('increased', 'cardiac')",3
97184,"('frequency', 'well')",3
97185,"('abnormalities', 'reported')",5
97186,"('reported', 'abnormalities')",3
97187,"('pulmonary', 'abnormalities')",4
97188,"('abnormalities', 'previous')",4
97189,"('immunohistochemical', 'analyses')",4
97190,"('staining', 'reported')",4
97191,"('reported', 'ceramide')",3
97192,"('inhibition', 'first')",3
97193,"('following', 'incubation')",3
97194,"('findings', 'differed')",4
97195,"('due', 'analyzed')",7
97196,"('take', 'care')",3
97197,"('however', 'women')",3
97198,"('ability', 'may')",5
97199,"('exhibited', 'trend')",6
97200,"('exhibited', 'significant')",6
97201,"('least', 'trend')",6
97202,"('difference', 'outcomes')",4
97203,"('suggested', 'group')",3
97204,"('risks', 'group')",4
97205,"('risks', 'positive')",4
97206,"('risks', 'criteria')",4
97207,"('group', 'criteria')",4
97208,"('rate', 'new')",6
97209,"('patients', 'meeting')",4
97210,"('patients', 'new')",3
97211,"('rates', 'seasons')",8
97212,"('mohamed', 'however')",4
97213,"('seasons', 'greater')",3
97214,"('receptors', 'result')",3
97215,"('reported', 'india')",3
97216,"('smaller', 'lower')",4
97217,"('upper', 'lower')",3
97218,"('lower', 'section')",3
97219,"('contrast', 'clearly')",4
97220,"('clearly', 'component')",4
97221,"('decay', 'indicated')",5
97222,"('decay', 'experiment')",4
97223,"('however', 'cycle')",3
97224,"('unable', 'cell')",3
97225,"('unable', 'cycle')",3
97226,"('unable', 'perturbation')",3
97227,"('detect', 'cycle')",3
97228,"('detect', 'perturbation')",3
97229,"('cell', 'perturbation')",3
97230,"('cycle', 'perturbation')",3
97231,"('cycle', 'different')",3
97232,"('cycle', 'times')",3
97233,"('perturbation', 'cells')",3
97234,"('perturbation', 'different')",4
97235,"('perturbation', 'times')",3
97236,"('perturbation', 'postinfection')",3
97237,"('cells', 'postinfection')",3
97238,"('different', 'times')",3
97239,"('different', 'postinfection')",3
97240,"('times', 'postinfection')",3
97241,"('times', 'shown')",3
97242,"('times', 'regard')",3
97243,"('postinfection', 'data')",3
97244,"('postinfection', 'shown')",3
97245,"('postinfection', 'regard')",3
97246,"('postinfection', 'number')",3
97247,"('data', 'regard')",3
97248,"('data', 'number')",3
97249,"('regard', 'number')",3
97250,"('regard', 'studies')",7
97251,"('regard', 'demonstrated')",3
97252,"('regard', 'vpr')",3
97253,"('number', 'demonstrated')",3
97254,"('number', 'vpr')",3
97255,"('number', 'induces')",3
97256,"('studies', 'vpr')",3
97257,"('studies', 'apoptosis')",3
97258,"('demonstrated', 'vpr')",3
97259,"('vpr', 'induces')",3
97260,"('vpr', 'apoptosis')",3
97261,"('vpr', 'following')",3
97262,"('vpr', 'cell')",3
97263,"('induces', 'following')",3
97264,"('induces', 'cell')",4
97265,"('induces', 'cycle')",3
97266,"('apoptosis', 'following')",3
97267,"('apoptosis', 'cycle')",3
97268,"('apoptosis', 'arrest')",3
97269,"('following', 'cell')",5
97270,"('following', 'cycle')",3
97271,"('following', 'arrest')",3
97272,"('cell', 'arrest')",3
97273,"('cell', 'apparent')",4
97274,"('cycle', 'arrest')",3
97275,"('cycle', 'apparent')",3
97276,"('cycle', 'discrepancy')",3
97277,"('arrest', 'apparent')",3
97278,"('arrest', 'discrepancy')",3
97279,"('arrest', 'reported')",3
97280,"('apparent', 'reported')",3
97281,"('apparent', 'others')",3
97282,"('discrepancy', 'others')",3
97283,"('others', 'could')",12
97284,"('others', 'mostly')",3
97285,"('others', 'explained')",9
97286,"('others', 'experimental')",3
97287,"('could', 'mostly')",3
97288,"('could', 'approaches')",3
97289,"('mostly', 'experimental')",3
97290,"('mostly', 'approaches')",3
97291,"('mostly', 'used')",3
97292,"('explained', 'approaches')",3
97293,"('explained', 'achieving')",3
97294,"('experimental', 'approaches')",3
97295,"('experimental', 'achieving')",3
97296,"('experimental', 'vpr')",3
97297,"('approaches', 'achieving')",3
97298,"('approaches', 'vpr')",3
97299,"('approaches', 'expression')",7
97300,"('used', 'achieving')",3
97301,"('used', 'vpr')",3
97302,"('used', 'expression')",8
97303,"('achieving', 'vpr')",3
97304,"('achieving', 'expression')",3
97305,"('vpr', 'expression')",3
97306,"('used', 'observations')",3
97307,"('expression', 'observations')",3
97308,"('recent', 'ongoing')",3
97309,"('crop', 'compared')",3
97310,"('system', 'compared')",3
97311,"('degree', 'days')",3
97312,"('well', 'exception')",3
97313,"('cover', 'sweet')",3
97314,"('sweet', 'corn')",3
97315,"('results', 'similarly')",3
97316,"('similarly', 'crop')",3
97317,"('previous', 'greater')",3
97318,"('greater', 'magnitude')",3
97319,"('analysis', 'work')",5
97320,"('obtained', 'yields')",3
97321,"('work', 'yields')",3
97322,"('yields', 'slightly')",4
97323,"('suggests', 'previously')",3
97324,"('rate', 'uti')",3
97325,"('rate', 'transplanted')",5
97326,"('uti', 'patients')",4
97327,"('although', 'incidence')",5
97328,"('reports', 'seem')",3
97329,"('amplitudes', 'lower')",3
97330,"('lower', 'amounts')",3
97331,"('amounts', 'present')",3
97332,"('functional', 'role')",5
97333,"('negatively', 'affected')",3
97334,"('thermal', 'contrast')",5
97335,"('reports', 'lee')",4
97336,"('jeong', 'lee')",4
97337,"('lee', 'angelov')",4
97338,"('lee', 'antioxidant')",4
97339,"('antioxidant', 'affected')",4
97340,"('affected', 'vitamin')",4
97341,"('changes', 'vitamin')",4
97342,"('vitamin', 'known')",4
97343,"('known', 'compounds')",3
97344,"('compounds', 'also')",3
97345,"('contrasts', 'models')",3
97346,"('environments', 'support')",3
97347,"('pressure', 'estimated')",3
97348,"('measurement', 'sample')",3
97349,"('potential', 'previously')",7
97350,"('activation', 'response')",3
97351,"('contrast', 'gene')",3
97352,"('gene', 'previously')",3
97353,"('previously', 'two')",5
97354,"('different', 'alleles')",3
97355,"('lines', 'however')",3
97356,"('however', 'represent')",4
97357,"('suggest', 'future')",3
97358,"('future', 'time')",3
97359,"('future', 'perspective')",3
97360,"('future', 'however')",3
97361,"('time', 'perspective')",7
97362,"('perspective', 'anxiety')",4
97363,"('past', 'time')",3
97364,"('negative', 'perspective')",3
97365,"('future', 'negative')",3
97366,"('negative', 'symptoms')",5
97367,"('also', 'relationship')",4
97368,"('relationship', 'past')",3
97369,"('relationship', 'time')",3
97370,"('clinical', 'populations')",4
97371,"('pronounced', 'associated')",5
97372,"('reported', 'toxicity')",3
97373,"('nitrate', 'reductase')",4
97374,"('research', 'high')",3
97375,"('older', 'respectively')",6
97376,"('cells', 'discussed')",3
97377,"('differ', 'concerning')",8
97378,"('conclusion', 'found')",4
97379,"('control', 'completely')",3
97380,"('understood', 'likely')",3
97381,"('phosphorylation', 'activity')",3
97382,"('also', 'nuclear')",4
97383,"('also', 'observe')",3
97384,"('nuclear', 'translocation')",6
97385,"('nuclear', 'cells')",3
97386,"('translocation', 'cells')",3
97387,"('observe', 'strong')",3
97388,"('dorsal', 'nuclear')",4
97389,"('dorsal', 'translocation')",4
97390,"('nuclear', 'role')",3
97391,"('translocation', 'role')",3
97392,"('role', 'independent')",3
97393,"('role', 'previously')",4
97394,"('role', 'phosphorylation')",3
97395,"('several', 'trap')",4
97396,"('several', 'partial')",4
97397,"('authors', 'trap')",4
97398,"('authors', 'partial')",5
97399,"('authors', 'agonist')",4
97400,"('suggested', 'trap')",4
97401,"('suggested', 'partial')",4
97402,"('suggested', 'agonist')",4
97403,"('suggested', 'induces')",4
97404,"('trap', 'partial')",4
97405,"('trap', 'agonist')",4
97406,"('trap', 'induces')",4
97407,"('trap', 'less')",4
97408,"('partial', 'induces')",4
97409,"('partial', 'less')",4
97410,"('partial', 'expression')",4
97411,"('agonist', 'induces')",5
97412,"('agonist', 'less')",4
97413,"('agonist', 'expression')",4
97414,"('agonist', 'activated')",4
97415,"('induces', 'less')",4
97416,"('induces', 'activated')",4
97417,"('induces', 'fails')",4
97418,"('less', 'expression')",5
97419,"('less', 'fails')",4
97420,"('less', 'induce')",4
97421,"('expression', 'activated')",4
97422,"('expression', 'fails')",4
97423,"('expression', 'platelet')",4
97424,"('activated', 'fails')",4
97425,"('activated', 'induce')",4
97426,"('activated', 'platelet')",4
97427,"('activated', 'prothrombinase')",4
97428,"('fails', 'induce')",4
97429,"('fails', 'platelet')",4
97430,"('fails', 'prothrombinase')",4
97431,"('fails', 'activity')",4
97432,"('induce', 'platelet')",4
97433,"('induce', 'prothrombinase')",4
97434,"('platelet', 'prothrombinase')",4
97435,"('platelet', 'activity')",4
97436,"('platelet', 'causes')",4
97437,"('platelet', 'weaker')",4
97438,"('prothrombinase', 'activity')",4
97439,"('prothrombinase', 'causes')",4
97440,"('prothrombinase', 'weaker')",4
97441,"('prothrombinase', 'responses')",4
97442,"('activity', 'weaker')",4
97443,"('activity', 'responses')",4
97444,"('activity', 'terms')",4
97445,"('causes', 'weaker')",4
97446,"('causes', 'responses')",4
97447,"('causes', 'terms')",4
97448,"('causes', 'mobilization')",4
97449,"('weaker', 'responses')",4
97450,"('weaker', 'terms')",4
97451,"('weaker', 'mobilization')",4
97452,"('weaker', 'arachidonate')",4
97453,"('responses', 'terms')",4
97454,"('responses', 'mobilization')",4
97455,"('responses', 'arachidonate')",4
97456,"('terms', 'mobilization')",4
97457,"('terms', 'arachidonate')",4
97458,"('terms', 'production')",4
97459,"('terms', 'serotonin')",4
97460,"('mobilization', 'arachidonate')",4
97461,"('mobilization', 'production')",4
97462,"('mobilization', 'serotonin')",4
97463,"('mobilization', 'release')",4
97464,"('arachidonate', 'production')",4
97465,"('arachidonate', 'serotonin')",4
97466,"('arachidonate', 'release')",4
97467,"('arachidonate', 'studies')",4
97468,"('production', 'serotonin')",4
97469,"('production', 'release')",4
97470,"('production', 'fully')",4
97471,"('serotonin', 'release')",4
97472,"('serotonin', 'studies')",4
97473,"('serotonin', 'fully')",4
97474,"('serotonin', 'support')",4
97475,"('release', 'studies')",6
97476,"('release', 'fully')",4
97477,"('release', 'support')",6
97478,"('release', 'concepts')",4
97479,"('studies', 'concepts')",4
97480,"('studies', 'hands')",4
97481,"('fully', 'support')",5
97482,"('fully', 'concepts')",4
97483,"('fully', 'hands')",4
97484,"('fully', 'concentrations')",4
97485,"('support', 'concepts')",4
97486,"('support', 'thrombin')",4
97487,"('concepts', 'hands')",4
97488,"('concepts', 'concentrations')",4
97489,"('concepts', 'thrombin')",4
97490,"('concepts', 'trap')",4
97491,"('hands', 'concentrations')",4
97492,"('hands', 'thrombin')",4
97493,"('hands', 'trap')",4
97494,"('hands', 'induced')",5
97495,"('concentrations', 'thrombin')",4
97496,"('concentrations', 'trap')",4
97497,"('concentrations', 'similar')",4
97498,"('thrombin', 'trap')",4
97499,"('thrombin', 'induced')",4
97500,"('thrombin', 'similar')",4
97501,"('thrombin', 'aggregation')",4
97502,"('trap', 'induced')",4
97503,"('trap', 'similar')",4
97504,"('trap', 'aggregation')",4
97505,"('trap', 'responses')",4
97506,"('induced', 'similar')",5
97507,"('induced', 'aggregation')",4
97508,"('induced', 'responses')",5
97509,"('induced', 'washed')",4
97510,"('similar', 'aggregation')",5
97511,"('similar', 'washed')",4
97512,"('similar', 'platelets')",4
97513,"('aggregation', 'responses')",4
97514,"('aggregation', 'washed')",4
97515,"('aggregation', 'platelets')",4
97516,"('responses', 'washed')",4
97517,"('responses', 'platelets')",4
97518,"('responses', 'resulted')",4
97519,"('responses', 'nearly')",4
97520,"('washed', 'platelets')",4
97521,"('washed', 'resulted')",4
97522,"('washed', 'nearly')",4
97523,"('washed', 'equivalent')",4
97524,"('platelets', 'resulted')",4
97525,"('platelets', 'nearly')",4
97526,"('platelets', 'equivalent')",4
97527,"('platelets', 'levels')",4
97528,"('resulted', 'nearly')",4
97529,"('resulted', 'equivalent')",4
97530,"('resulted', 'levels')",5
97531,"('nearly', 'equivalent')",4
97532,"('nearly', 'phosphorylation')",4
97533,"('nearly', 'tyrosine')",4
97534,"('equivalent', 'levels')",4
97535,"('equivalent', 'phosphorylation')",4
97536,"('equivalent', 'tyrosine')",4
97537,"('equivalent', 'residues')",4
97538,"('levels', 'phosphorylation')",7
97539,"('levels', 'tyrosine')",4
97540,"('levels', 'residues')",4
97541,"('phosphorylation', 'tyrosine')",4
97542,"('phosphorylation', 'residues')",4
97543,"('phosphorylation', 'proteins')",5
97544,"('tyrosine', 'residues')",4
97545,"('tyrosine', 'proteins')",5
97546,"('tyrosine', 'present')",4
97547,"('tyrosine', 'whole')",4
97548,"('residues', 'proteins')",4
97549,"('residues', 'whole')",4
97550,"('residues', 'platelet')",4
97551,"('proteins', 'platelet')",4
97552,"('proteins', 'lysates')",4
97553,"('present', 'platelet')",4
97554,"('present', 'lysates')",4
97555,"('whole', 'platelet')",4
97556,"('whole', 'lysates')",4
97557,"('whole', 'several')",3
97558,"('whole', 'authors')",3
97559,"('platelet', 'lysates')",4
97560,"('platelet', 'several')",3
97561,"('platelet', 'authors')",3
97562,"('platelet', 'suggested')",3
97563,"('lysates', 'several')",3
97564,"('lysates', 'authors')",3
97565,"('lysates', 'suggested')",3
97566,"('lysates', 'trap')",3
97567,"('results', 'calculated')",4
97568,"('even', 'using')",3
97569,"('formation', 'chemical')",4
97570,"('following', 'cells')",3
97571,"('may', 'exert')",5
97572,"('effects', 'primary')",5
97573,"('cell', 'others')",3
97574,"('activation', 'results')",3
97575,"('suggest', 'negative')",4
97576,"('negative', 'may')",5
97577,"('coefficient', 'reported')",5
97578,"('three', 'earlier')",3
97579,"('laboratory', 'studies')",5
97580,"('molecule', 'reported')",3
97581,"('molecule', 'rate')",6
97582,"('molecule', 'coefficient')",3
97583,"('reported', 'coefficient')",5
97584,"('rate', 'magnitude')",4
97585,"('magnitude', 'determined')",4
97586,"('magnitude', 'molecule')",4
97587,"('determined', 'molecule')",4
97588,"('determined', 'one')",4
97589,"('determined', 'order')",4
97590,"('molecule', 'one')",4
97591,"('smaller', 'determined')",4
97592,"('determined', 'rate')",5
97593,"('determined', 'constant')",3
97594,"('constant', 'higher')",4
97595,"('magnitude', 'theoretical')",4
97596,"('studies', 'anderson')",3
97597,"('two', 'local')",3
97598,"('local', 'study')",5
97599,"('findings', 'conclusion')",6
97600,"('nerve', 'stimulation')",3
97601,"('amp', 'variance')",3
97602,"('variance', 'current')",6
97603,"('activation', 'vitro')",3
97604,"('resultant', 'increase')",4
97605,"('sympathetic', 'nerve')",3
97606,"('two', 'demonstrated')",3
97607,"('two', 'hsa')",3
97608,"('recent', 'hsa')",3
97609,"('recent', 'high')",4
97610,"('reports', 'hsa')",3
97611,"('reports', 'thymocytes')",3
97612,"('demonstrated', 'hsa')",3
97613,"('demonstrated', 'thymocytes')",3
97614,"('demonstrated', 'designated')",3
97615,"('hsa', 'high')",3
97616,"('hsa', 'thymocytes')",3
97617,"('hsa', 'designated')",3
97618,"('hsa', 'partially')",3
97619,"('high', 'thymocytes')",3
97620,"('high', 'designated')",3
97621,"('high', 'partially')",3
97622,"('high', 'immature')",3
97623,"('thymocytes', 'designated')",3
97624,"('thymocytes', 'partially')",3
97625,"('thymocytes', 'immature')",3
97626,"('thymocytes', 'investigators')",3
97627,"('designated', 'partially')",3
97628,"('designated', 'immature')",3
97629,"('designated', 'investigators')",3
97630,"('designated', 'undergo')",3
97631,"('partially', 'immature')",3
97632,"('partially', 'investigators')",3
97633,"('partially', 'undergo')",3
97634,"('partially', 'apoptosis')",3
97635,"('immature', 'investigators')",3
97636,"('immature', 'undergo')",3
97637,"('immature', 'apoptosis')",3
97638,"('immature', 'response')",3
97639,"('investigators', 'undergo')",3
97640,"('investigators', 'apoptosis')",3
97641,"('investigators', 'response')",3
97642,"('investigators', 'strong')",3
97643,"('undergo', 'apoptosis')",3
97644,"('undergo', 'strong')",3
97645,"('undergo', 'tcr')",3
97646,"('apoptosis', 'response')",3
97647,"('apoptosis', 'strong')",3
97648,"('apoptosis', 'tcr')",3
97649,"('apoptosis', 'stimuli')",3
97650,"('response', 'tcr')",5
97651,"('strong', 'tcr')",4
97652,"('strong', 'stimuli')",3
97653,"('tcr', 'stimuli')",3
97654,"('tcr', 'contrast')",3
97655,"('tcr', 'previous')",3
97656,"('tcr', 'work')",3
97657,"('stimuli', 'contrast')",3
97658,"('stimuli', 'previous')",3
97659,"('stimuli', 'work')",3
97660,"('stimuli', 'based')",3
97661,"('contrast', 'based')",4
97662,"('previous', 'lpr')",3
97663,"('work', 'lpr')",3
97664,"('work', 'gld')",3
97665,"('based', 'lpr')",3
97666,"('based', 'gld')",3
97667,"('based', 'mice')",3
97668,"('studies', 'lpr')",3
97669,"('studies', 'gld')",3
97670,"('lpr', 'gld')",3
97671,"('lpr', 'mice')",3
97672,"('lpr', 'indicating')",3
97673,"('lpr', 'thymic')",3
97674,"('gld', 'mice')",3
97675,"('gld', 'indicating')",3
97676,"('gld', 'thymic')",3
97677,"('gld', 'maturation')",3
97678,"('mice', 'indicating')",3
97679,"('mice', 'thymic')",3
97680,"('mice', 'maturation')",3
97681,"('mice', 'progresses')",3
97682,"('indicating', 'thymic')",3
97683,"('indicating', 'maturation')",3
97684,"('indicating', 'progresses')",3
97685,"('indicating', 'normally')",3
97686,"('thymic', 'maturation')",3
97687,"('thymic', 'progresses')",3
97688,"('thymic', 'normally')",3
97689,"('thymic', 'absence')",3
97690,"('maturation', 'progresses')",3
97691,"('maturation', 'normally')",3
97692,"('maturation', 'functional')",3
97693,"('progresses', 'normally')",3
97694,"('progresses', 'absence')",3
97695,"('progresses', 'functional')",3
97696,"('normally', 'absence')",3
97697,"('normally', 'functional')",3
97698,"('absence', 'functional')",3
97699,"('volume', 'filled')",3
97700,"('transition', 'point')",4
97701,"('maximum', 'larger')",3
97702,"('derived', 'using')",3
97703,"('surface', 'energy')",3
97704,"('corrections', 'known')",3
97705,"('corrections', 'raise')",3
97706,"('corrections', 'theoretical')",3
97707,"('corrections', 'spectroscopic')",3
97708,"('known', 'raise')",3
97709,"('known', 'theoretical')",3
97710,"('known', 'spectroscopic')",3
97711,"('raise', 'theoretical')",3
97712,"('raise', 'spectroscopic')",3
97713,"('raise', 'factor')",3
97714,"('theoretical', 'spectroscopic')",3
97715,"('theoretical', 'factor')",3
97716,"('theoretical', 'disagreement')",3
97717,"('spectroscopic', 'factor')",3
97718,"('spectroscopic', 'results')",3
97719,"('spectroscopic', 'disagreement')",3
97720,"('spectroscopic', 'experimental')",3
97721,"('factor', 'disagreement')",3
97722,"('factor', 'experimental')",3
97723,"('disagreement', 'value')",3
97724,"('disagreement', 'orbitals')",3
97725,"('disagreement', 'works')",4
97726,"('experimental', 'orbitals')",3
97727,"('value', 'orbitals')",3
97728,"('women', 'older')",5
97729,"('study', 'ceftriaxone')",5
97730,"('frequency', 'ceftriaxone')",5
97731,"('frequency', 'rates')",10
97732,"('ceftriaxone', 'resistance')",5
97733,"('ceftriaxone', 'higher')",5
97734,"('ceftriaxone', 'rates')",5
97735,"('ceftriaxone', 'reported')",5
97736,"('resistance', 'reported')",6
97737,"('higher', 'netherlands')",5
97738,"('rates', 'netherlands')",5
97739,"('rates', 'usa')",5
97740,"('reported', 'netherlands')",6
97741,"('reported', 'usa')",5
97742,"('studies', 'netherlands')",5
97743,"('netherlands', 'usa')",5
97744,"('usa', 'resistance')",5
97745,"('reported', 'inconsistency')",4
97746,"('studies', 'inconsistency')",4
97747,"('netherlands', 'inconsistency')",4
97748,"('netherlands', 'antibiotic')",4
97749,"('netherlands', 'resistance')",4
97750,"('usa', 'inconsistency')",4
97751,"('usa', 'antibiotic')",4
97752,"('usa', 'rates')",4
97753,"('inconsistency', 'antibiotic')",4
97754,"('inconsistency', 'resistance')",4
97755,"('inconsistency', 'rates')",4
97756,"('antibiotic', 'rates')",4
97757,"('antibiotic', 'might')",4
97758,"('antibiotic', 'due')",4
97759,"('resistance', 'might')",4
97760,"('rates', 'might')",4
97761,"('rates', 'due')",5
97762,"('rates', 'differences')",5
97763,"('rates', 'geographical')",4
97764,"('might', 'geographical')",8
97765,"('might', 'area')",4
97766,"('differences', 'geographical')",4
97767,"('differences', 'area')",4
97768,"('differences', 'antibiotics')",4
97769,"('geographical', 'type')",4
97770,"('geographical', 'antibiotics')",4
97771,"('geographical', 'used')",4
97772,"('area', 'type')",8
97773,"('area', 'antibiotics')",4
97774,"('type', 'antibiotics')",8
97775,"('type', 'samples')",8
97776,"('antibiotics', 'used')",4
97777,"('antibiotics', 'type')",4
97778,"('antibiotics', 'samples')",4
97779,"('antibiotics', 'indiscriminate')",4
97780,"('used', 'type')",7
97781,"('used', 'samples')",6
97782,"('used', 'indiscriminate')",4
97783,"('type', 'indiscriminate')",4
97784,"('samples', 'indiscriminate')",4
97785,"('samples', 'antibiotics')",4
97786,"('indiscriminate', 'use')",4
97787,"('indiscriminate', 'antibiotics')",4
97788,"('indiscriminate', 'study')",3
97789,"('indiscriminate', 'frequency')",3
97790,"('use', 'ceftriaxone')",3
97791,"('antibiotics', 'study')",3
97792,"('antibiotics', 'frequency')",3
97793,"('antibiotics', 'ceftriaxone')",3
97794,"('antibiotics', 'resistance')",4
97795,"('peripheral', 'arteries')",4
97796,"('arteries', 'less')",4
97797,"('studies', 'diabetes')",7
97798,"('shown', 'others')",3
97799,"('shown', 'show')",3
97800,"('diabetes', 'link')",3
97801,"('diabetes', 'seen')",3
97802,"('show', 'link')",3
97803,"('show', 'present')",6
97804,"('link', 'present')",4
97805,"('gssr', 'primer')",3
97806,"('gssr', 'pairs')",3
97807,"('gssr', 'generated')",3
97808,"('gssr', 'highest')",3
97809,"('primer', 'pairs')",3
97810,"('primer', 'generated')",3
97811,"('primer', 'highest')",3
97812,"('primer', 'number')",3
