,nouns,freq
10428,coralline,1
10429,morse,2
10430,hooker,1
10431,chemosensory,1
10432,smadja,1
10433,subclades,1
10434,matosiuk,5
10435,sheremetyeva,5
10436,sheremetyev,5
10437,saveljev,5
10438,borkowska,5
10439,sequeira,5
10440,marshall,5
10441,mecham,8
10442,frog,18
10443,hyla,18
10444,cinerea,8
10445,gratiosa,8
10446,walsh,4
10447,barluenga,4
10448,fitzpatrick,4
10449,shaffer,5
10450,salamanders,11
10451,californiense,5
10452,mavortium,5
10453,scheffer,5
10454,hebert,7
10455,bryson,4
10456,oca,4
10457,jaeger,4
10458,riddle,4
10459,whitlock,5
10460,pseudogenes,4
10461,porati,2
10462,scholars,4
10463,zheng,3
10464,spinosa,6
10465,shini,8
10466,plewniak,1
10467,jeanmougin,1
10468,stecher,1
10469,filipski,1
10470,diversities,1
10471,librado,1
10472,guizhou,1
10473,guangxi,1
10474,jiulongensis,3
10475,zhejiang,1
10476,province,2
10477,rubidge,3
10478,divergent,8
10479,incongruence,6
10480,brelsford,3
10481,dates,1
10482,reyer,1
10483,som,1
10484,stenella,6
10485,clymene,1
10486,coeruleoalba,4
10487,gretchen,1
10488,rosenbaum,1
10489,trachemys,2
10490,arborea,2
10491,gvoždík,2
10492,parham,2
10493,boulengeri,6
10494,matrilines,2
10495,infertility,2
10496,toews,2
10497,exilispinosa,1
10498,pollution,1
10499,pcl,10
10500,predominance,6
10501,tamponade,1
10502,immuno,1
10503,occult,4
10504,tunisia,4
10505,diplotaxis,1
10506,harra,1
10507,herrera,4
10508,bazaga,4
10509,hawk,1
10510,violet,1
10511,viola,1
10512,cazorlensis,4
10513,gand,4
10514,violaceae,2
10515,argumentation,2
10516,foll,14
10517,gaggiotti,5
10518,joost,6
10519,stucki,4
10520,silhouettes,2
10521,momocs,2
10522,picq,2
10523,gaucherel,2
10524,giardina,4
10525,kuhl,4
10526,suggestions,5
10527,jungers,1
10528,harmonics,2
10529,meister,3
10530,hubaishan,1
10531,oberprieler,3
10532,fermentas,1
10533,ligase,2
10534,mbi,4
10535,gelcompar,1
10536,maths,2
10537,dnas,1
10538,holland,11
10539,meudt,1
10540,profiling,1
10541,electropherograms,1
10542,falush,2
10543,repetitions,2
10544,mcheza,3
10545,antao,2
10546,zhivotovsky,3
10547,developers,1
10548,samβada,2
10549,wald,3
10550,peakall,1
10551,smouse,1
10552,otus,3
10553,piriqueta,1
10554,turneraceae,1
10555,narrower,1
10556,rhode,1
10557,picotte,1
10558,provenances,1
10559,produce,2
10560,juenger,1
10561,scheiner,1
10562,parmesan,2
10563,yohe,2
10564,wragg,9
10565,fitter,53
10566,menzel,67
10567,vitasse,51
10568,porté,30
10569,michalet,9
10570,delzon,14
10571,warming,7
10572,shoots,1
10573,ladinig,1
10574,neuner,1
10575,vanhellemont,4
10576,verheyen,4
10577,jeffree,4
10578,cleland,13
10579,hulme,7
10580,ruhfel,7
10581,primack,11
10582,schuster,25
10583,estrella,22
10584,kirchner,14
10585,jakobi,11
10586,könig,18
10587,cornelius,7
10588,leingärtner,5
10589,gdd,13
10590,ffd,22
10591,réaumur,6
10592,gdds,3
10593,photoperiod,7
10594,häkkinen,3
10595,linkosalo,3
10596,hari,3
10597,huxman,4
10598,chiariello,4
10599,loarie,4
10600,mooney,4
10601,sonie,4
10602,chuine,4
10603,frelich,3
10604,niinemets,2
10605,villar,2
10606,accumulates,5
10607,bolmgren,3
10608,farnsworth,3
10609,coulombe,3
10610,winner,3
10611,bucher,3
10612,römermann,3
10613,larcher,3
10614,reductase,1
10615,stomatal,1
10616,jochner,2
10617,transpiration,2
10618,chaerle,2
10619,saibo,2
10620,hedrich,2
10621,cowan,2
10622,jaikumar,2
10623,holbrook,2
10624,spi,2
10625,kreuzeck,1
10626,law,10
10627,defloratus,2
10628,perennis,2
10629,snowmelt,2
10630,pellerin,2
10631,delestrade,2
10632,mathieu,2
10633,rigault,2
10634,yoccoz,2
10635,chilling,2
10636,laube,2
10637,pendula,1
10638,roth,1
10639,decidua,1
10640,mill,5
10641,spring,1
10642,bat,21
10643,detectors,4
10644,roche,3
10645,kalko,2
10646,villegas,2
10647,wegmann,2
10648,lintott,3
10649,goulson,2
10650,korine,2
10651,collect,1
10652,seasonality,1
10653,russ,1
10654,briffa,1
10655,fenton,1
10656,nvamd,11
10657,choroidal,1
10658,cnv,37
10659,blindness,3
10660,cataracts,2
10661,glaucoma,2
10662,campochiaro,2
10663,splice,7
10664,vegf,1
10665,angiostatin,1
10666,retinostat,1
10667,ophthalmology,1
10668,amaurosis,3
10669,mutagenesis,8
10670,pigment,7
10671,regain,1
10672,rpe,21
10673,ipe,3
10674,beauty,2
10675,transposon,25
10676,safer,2
10677,electroporation,3
10678,pedf,31
10679,cassette,11
10680,ivs,1
10681,ires,1
10682,placing,1
10683,hypersensitivity,1
10684,intronless,4
10685,cores,2
10686,retrogenes,2
10687,retroposition,2
10688,proposition,1
10689,transposase,13
10690,transposition,1
10691,efficiencies,1
10692,cmv,7
10693,bgh,5
10694,miniplasmid,8
10695,integrations,4
10696,pfar,2
10697,thya,2
10698,producer,2
10699,thymidine,2
10700,marie,2
10701,possesses,1
10702,immunogenicity,1
10703,simplifies,1
10704,meditates,1
10705,resident,7
10706,confluence,2
10707,nucleases,4
10708,pcmv,4
10709,gift,3
10710,miniplasmids,1
10711,eses,1
10712,whatman,1
10713,overhangs,1
10714,bedtools,1
10715,hpv,7
10716,radiotherapy,1
10717,adc,30
10718,δadc,2
10719,chemoradiation,2
10720,ivim,9
10721,multi,1
10722,parametric,1
10723,pretreatment,3
10724,valve,23
10725,tricuspid,12
10726,annuloplasty,11
10727,pasp,4
10728,pht,10
10729,midcavity,2
10730,rveda,1
10731,rvesa,1
10732,rvfac,1
10733,diastole,1
10734,frs,5
10735,exceeds,1
10736,cvds,3
10737,ascvd,4
10738,residence,3
10739,yes,1
10740,insufficiency,5
10741,habits,9
10742,breakfast,4
10743,cereals,4
10744,oxide,4
10745,angiotensin,1
10746,ras,4
10747,hemodynamics,1
10748,fibrillation,2
10749,begets,2
10750,morillo,2
10751,wijffels,2
10752,enlargement,4
10753,perpetuate,2
10754,ans,27
10755,mongrel,3
10756,ketamine,3
10757,autonomic,1
10758,btx,4
10759,postoperative,2
10760,hfs,1
10761,laa,6
10762,chads,2
10763,divorces,3
10764,custody,3
10765,asians,4
10766,apart,2
10767,conversation,10
10768,father,1
10769,openness,2
10770,parties,2
10771,colas,6
10772,giesbrecht,13
10773,weissman,27
10774,woldorff,6
10775,mangun,6
10776,hesselmann,21
10777,kleinschmidt,29
10778,ploner,6
10779,bingel,18
10780,tracey,6
10781,sapir,6
10782,mcavoy,6
10783,shulman,6
10784,preparedness,14
10785,hsieh,12
10786,bergquist,8
10787,sinha,8
10788,mayhew,20
10789,porcaro,8
10790,bagshaw,8
10791,rahnev,8
10792,bahdo,8
10793,lange,24
10794,sadaghiani,25
10795,poline,8
10796,soravia,22
10797,vanhaudenhuyse,15
10798,fransson,4
10799,mpfc,7
10800,vacc,7
10801,scheibner,22
10802,bogler,4
10803,smallwood,20
10804,schooler,19
10805,mind,7
10806,thoughts,10
10807,boly,11
10808,somatosensory,4
10809,lapses,3
10810,precedes,3
10811,eichele,3
10812,reallocate,2
10813,sali,14
10814,courtney,2
10815,yantis,2
10816,degutis,2
10817,stable,2
10818,pictures,6
10819,relates,1
10820,prestimulus,18
10821,metzler,5
10822,pretesting,1
10823,objects,8
10824,staircase,3
10825,mprage,1
10826,multiband,1
10827,moeller,1
10828,rotations,2
10829,translations,1
10830,ventricles,8
10831,delay,16
10832,esterman,7
10833,hereby,13
10834,rissman,1
10835,gazzaley,1
10836,stroop,4
10837,coste,1
10838,auditory,18
10839,christoff,5
10840,meditation,14
10841,arieli,5
10842,malach,5
10843,correct,2
10844,mann,14
10845,proteomics,16
10846,quantile,7
10847,rnaseq,3
10848,transcriptomics,3
10849,introduce,3
10850,jaksik,3
10851,lovén,3
10852,lundberg,5
10853,cellerino,5
10854,covariation,4
10855,compartments,52
10856,boxplot,6
10857,inset,3
10858,fold,12
10859,tyanova,18
10860,proteomes,2
10861,mitochondrion,15
10862,reticulum,13
10863,golgi,8
10864,geiger,21
10865,wiśniewski,12
10866,azimifar,18
10867,sharma,36
10868,wisńiewski,7
10869,peroxisomal,6
10870,adenomas,2
10871,peroxisome,2
10872,boxplots,4
10873,robustness,1
10874,ibaq,1
10875,phipson,13
10876,boxes,8
10877,lysate,3
10878,rko,9
10879,limma,9
10880,volcano,2
10881,hela,2
10882,illustrate,2
10883,silac,7
10884,ribosome,1
10885,harmful,2
10886,hints,2
10887,hao,1
10888,recapitulates,1
10889,extracts,3
10890,interdependencies,1
10891,finer,2
10892,localizations,1
10893,stellate,2
10894,colorectal,1
10895,smedley,1
10896,lmfit,3
10897,readme,2
10898,cantor,6
10899,gumber,3
10900,bogousslavsky,3
10901,meningitis,3
10902,encephalitis,22
10903,zomeren,1
10904,den,12
10905,burg,1
10906,hugeron,6
10907,gallais,6
10908,azouvi,26
10909,ziino,36
10910,ponsford,53
10911,belmont,22
10912,ashman,22
10913,berglund,11
10914,rönnbäck,18
10915,cameron,12
10916,fitzgerald,15
10917,slower,2
10918,mfs,2
10919,starmark,2
10920,rödholm,2
10921,retest,1
10922,batteries,2
10923,blink,1
10924,slagter,1
10925,dux,1
10926,marois,1
10927,combining,1
10928,word,4
10929,delis,2
10930,bigler,28
10931,subtests,1
10932,psychomotor,1
10933,reading,1
10934,ink,1
10935,notice,1
10936,sufferers,1
10937,penner,1
10938,bareš,3
10939,husárová,3
10940,lungu,3
10941,faust,3
10942,vonsattel,3
10943,nonmotor,31
10944,louis,5
10945,sharifi,4
10946,booij,3
10947,rootselaar,3
10948,ctc,19
10949,projections,5
10950,basser,11
10951,pierpaoli,11
10952,anisotropy,6
10953,diffusivity,28
10954,myelination,24
10955,cellularity,2
10956,jia,12
10957,qin,5
10958,nicoletti,5
10959,saini,25
10960,microstructure,19
10961,hedera,8
10962,cibulčík,8
10963,pelzer,9
10964,bain,8
10965,ftm,11
10966,accelerometry,10
10967,morphometric,4
10968,popa,7
10969,morphometry,5
10970,gallea,10
10971,tbss,4
10972,handedness,1
10973,oldfield,1
10974,neurologists,1
10975,brin,1
10976,voice,2
10977,tremors,3
10978,tremorometer,4
10979,fountain,3
10980,tripp,3
10981,tremscore,5
10982,bowyer,1
10983,caligiuri,1
10984,wfm,3
10985,jenkinson,16
10986,fmrib,1
10987,fieldmaps,1
10988,inhomogeneities,1
10989,fsl,11
10990,beforehand,4
10991,ridgway,1
10992,webster,1
10993,scholz,15
10994,cst,9
10995,buijink,4
10996,stouwe,4
10997,laughlin,4
10998,sejnowski,4
10999,mandl,4
11000,murdoch,4
11001,jampana,4
11002,shin,15
11003,han,14
11004,fahn,4
11005,bundle,2
11006,blobs,2
11007,mamah,4
11008,jenkins,9
11009,findley,3
11010,wills,3
11011,nucleus,20
11012,della,3
11013,atr,1
11014,ifof,15
11015,reversal,8
11016,mandonnet,8
11017,nouet,8
11018,gatignol,8
11019,capelle,8
11020,duffau,8
11021,martino,28
11022,lucas,8
11023,alm,8
11024,vyas,8
11025,ilf,18
11026,rtw,25
11027,satisfaction,30
11028,shames,4
11029,tufvesson,4
11030,iwarsson,4
11031,busch,10
11032,mckevitt,2
11033,coshall,3
11034,saka,3
11035,frenchay,4
11036,fai,4
11037,resume,4
11038,saeki,8
11039,matsushima,4
11040,kato,4
11041,itoh,4
11042,shiraishi,4
11043,sæki,3
11044,steele,2
11045,arena,2
11046,sunnerhagen,7
11047,langhammer,4
11048,bsrm,2
11049,mrs,8
11050,hemmen,2
11051,inpatient,4
11052,barthel,12
11053,mahoney,11
11054,jeng,4
11055,adl,4
11056,hsueh,6
11057,melin,4
11058,viitanen,5
11059,bernspång,4
11060,admittance,4
11061,rankin,4
11062,dichotomization,2
11063,kwon,3
11064,hartzema,2
11065,treger,7
11066,esbjörnsson,1
11067,pension,3
11068,persson,2
11069,retirement,2
11070,incentives,7
11071,expenses,3
11072,earnings,1
11073,competence,6
11074,bråthen,1
11075,kosco,1
11076,korea,8
11077,victims,13
11078,sundelin,1
11079,grace,3
11080,sveen,1
11081,brusco,1
11082,johnsen,2
11083,malterud,2
11084,proctor,2
11085,krisberg,2
11086,falls,1
11087,willemsen,1
11088,zwinderman,1
11089,hibalance,7
11090,exercises,5
11091,hagstromer,3
11092,franzen,1
11093,conradsson,9
11094,lofgren,2
11095,hoehn,1
11096,yahr,1
11097,indoors,1
11098,aid,7
11099,comorbidities,8
11100,underpinnings,9
11101,hagströmer,4
11102,agility,2
11103,extremity,2
11104,roeder,2
11105,stewart,8
11106,kerr,22
11107,kahle,4
11108,löfgren,1
11109,lenholm,1
11110,ståhle,1
11111,hep,1
11112,retrain,2
11113,nilsson,2
11114,franzén,2
11115,sanua,1
11116,kanner,2
11117,cheon,5
11118,malfa,3
11119,lassi,3
11120,bertelli,3
11121,salvini,3
11122,placidi,3
11123,szatmari,1
11124,ozonoff,2
11125,siblings,4
11126,boys,5
11127,girl,5
11128,lombardo,7
11129,auyeung,5
11130,chakrabarti,5
11131,dizygotic,5
11132,twins,15
11133,vorstman,1
11134,anney,9
11135,rett,1
11136,takumi,9
11137,jamain,1
11138,rubeis,15
11139,bourgeron,6
11140,devlin,17
11141,scherer,21
11142,zou,6
11143,persico,6
11144,napolioni,6
11145,sebat,11
11146,badescu,1
11147,aneuploidies,7
11148,klinefelter,7
11149,xxy,7
11150,cgh,9
11151,cnvs,16
11152,matsunami,9
11153,pinto,10
11154,levy,14
11155,sanders,18
11156,hypercalcemia,3
11157,retardation,2
11158,fmrp,4
11159,cgg,2
11160,roberts,3
11161,caravella,2
11162,shinkareva,1
11163,reln,2
11164,toma,2
11165,belongs,5
11166,surprising,3
11167,kalkman,3
11168,bonora,2
11169,cotney,5
11170,dolmetsch,4
11171,branching,1
11172,krey,1
11173,lva,6
11174,migraine,14
11175,bidaud,6
11176,mezghrani,6
11177,swayne,6
11178,monteil,6
11179,lory,6
11180,breitenkamp,8
11181,matthes,6
11182,heyes,6
11183,zamponi,8
11184,hva,5
11185,syndactyly,1
11186,barrett,3
11187,tsien,3
11188,splawski,3
11189,boczek,2
11190,dendrites,3
11191,creb,2
11192,myocyte,3
11193,simms,3
11194,firing,2
11195,moosmang,3
11196,pinggera,13
11197,agre,2
11198,skafidas,2
11199,threonine,1
11200,isoleucine,1
11201,hussman,1
11202,yatsenko,1
11203,dysmorphism,1
11204,pumps,1
11205,tandem,7
11206,kligand,1
11207,neurotransmitter,4
11208,terminals,33
11209,kuang,3
11210,dyskinesia,11
11211,phenylalanine,2
11212,calhoun,6
11213,vanoye,2
11214,kok,5
11215,kearney,2
11216,oocytes,2
11217,toxins,1
11218,marron,1
11219,owen,1
11220,storer,1
11221,brugada,2
11222,dravet,3
11223,saneto,3
11224,cuoco,4
11225,porta,4
11226,gimelli,4
11227,tassano,4
11228,tavassoli,1
11229,veeramah,2
11230,morrow,2
11231,acetylcholine,14
11232,nachr,3
11233,wain,1
11234,seger,1
11235,superneau,1
11236,hodge,1
11237,khalilov,2
11238,cherubini,2
11239,kang,8
11240,glutamate,15
11241,kainate,2
11242,merner,2
11243,gaba,3
11244,bumetanide,1
11245,hormozdiari,6
11246,penn,6
11247,borenstein,6
11248,ronemus,6
11249,iossifov,6
11250,wigler,6
11251,voineagu,6
11252,grabrucker,1
11253,schmeisser,1
11254,schoen,1
11255,boeckers,1
11256,guanylate,2
11257,metabotropic,2
11258,shank,1
11259,cortactin,1
11260,bear,3
11261,mtor,11
11262,mrnas,1
11263,kelleher,1
11264,interacting,1
11265,camkiv,1
11266,fmpr,1
11267,waltes,1
11268,bdnf,2
11269,erk,2
11270,schratt,2
11271,greenberg,2
11272,gtpase,2
11273,rheb,2
11274,blenis,3
11275,phosphorylates,2
11276,synthetase,2
11277,transcarbamylase,2
11278,dihydroorotase,2
11279,cad,3
11280,ribosomes,1
11281,player,2
11282,pyrimidine,1
11283,repressors,2
11284,neurofibromatosis,2
11285,phosphatase,3
11286,pten,3
11287,downregulate,3
11288,akt,2
11289,macrocephaly,2
11290,synapse,8
11291,mabb,1
11292,greer,2
11293,potentiation,7
11294,ltp,1
11295,internalization,1
11296,ampa,6
11297,ampar,2
11298,knockout,5
11299,dolen,2
11300,phosphorylation,1
11301,camkii,21
11302,regulators,2
11303,mcmanus,1
11304,priest,1
11305,ilyin,3
11306,vandam,3
11307,analogs,3
11308,caine,3
11309,anesthetics,3
11310,casale,3
11311,symeonidou,3
11312,bartolo,3
11313,megeff,3
11314,backonja,2
11315,anticonvulsants,2
11316,antidepressants,2
11317,valproic,1
11318,vpa,5
11319,loscher,5
11320,choi,13
11321,mony,10
11322,dreyfus,5
11323,duan,3
11324,faustino,3
11325,riluzole,3
11326,ates,3
11327,mention,3
11328,gabapentin,2
11329,hadzimichalis,1
11330,glycine,6
11331,stanton,2
11332,scheideler,2
11333,moskal,2
11334,glyxines,2
11335,nmdar,9
11336,santini,2
11337,agonist,16
11338,posey,2
11339,dosages,2
11340,donepezil,3
11341,boy,3
11342,agarwal,3
11343,pundhir,3
11344,deutsch,4
11345,urbano,7
11346,burket,7
11347,herndon,4
11348,winebarger,4
11349,dineley,4
11350,pandya,4
11351,yakel,4
11352,benson,7
11353,neuritis,6
11354,periocular,2
11355,worsens,2
11356,galetta,2
11357,petzold,2
11358,neuromyelitis,9
11359,optica,9
11360,jarius,6
11361,wildemann,6
11362,oertel,6
11363,gcl,5
11364,syc,5
11365,methylprednisolone,4
11366,brusaferri,4
11367,candelise,4
11368,sibtain,6
11369,ghd,13
11370,intereye,1
11371,gcip,22
11372,apostel,2
11373,bcva,3
11374,macular,3
11375,backlund,3
11376,citizens,1
11377,soelberg,4
11378,pache,1
11379,confirms,4
11380,prnfl,21
11381,mrnfl,6
11382,plexiform,6
11383,gabilondo,13
11384,henderson,9
11385,mrfnl,6
11386,edema,56
11387,tewarie,5
11388,malik,23
11389,kapoor,6
11390,sellebjerg,8
11391,frederiksen,6
11392,olesen,2
11393,mixing,2
11394,naismith,2
11395,ophthalmologists,1
11396,trip,1
11397,burton,2
11398,supplement,1
11399,sloan,4
11400,robson,3
11401,cag,3
11402,fenger,2
11403,huntingtin,5
11404,cui,1
11405,abildtrup,2
11406,shattock,5
11407,cardiovagal,4
11408,schlegel,54
11409,hrv,19
11410,hfqrs,7
11411,berenfeld,7
11412,sadeh,7
11413,starc,44
11414,qtv,84
11415,qtvi,10
11416,atiga,5
11417,haigney,5
11418,piccirillo,7
11419,alternans,5
11420,triplets,1
11421,phd,3
11422,corrado,2
11423,ecgs,1
11424,hemiblock,2
11425,right,2
11426,averaging,2
11427,templates,2
11428,custom,5
11429,vectorcardiogram,2
11430,kors,19
11431,coworkers,9
11432,sittig,2
11433,peffer,2
11434,stallmann,2
11435,littmann,2
11436,pipberger,2
11437,kardys,8
11438,autoregression,10
11439,lnar,10
11440,lomb,10
11441,periodogram,10
11442,lnlo,10
11443,solaimanzadeh,30
11444,wherein,10
11445,acar,20
11446,hnatkova,20
11447,bemmel,15
11448,sørensen,1
11449,inaccuracy,5
11450,certificates,2
11451,haines,5
11452,lanska,9
11453,lavine,6
11454,schoenberg,5
11455,mihm,3
11456,bacharova,5
11457,profound,1
11458,ehd,2
11459,nondippers,1
11460,dipping,2
11461,orthostasis,1
11462,valsalva,1
11463,maneuver,1
11464,vanoli,1
11465,mhd,4
11466,lhd,4
11467,poincaré,1
11468,dysautonomia,1
11469,malberg,1
11470,zaunseder,1
11471,kiriazis,2
11472,evolve,2
11473,nathanson,3
11474,reiner,3
11475,wess,7
11476,carter,5
11477,gartlon,2
11478,watson,2
11479,leiter,2
11480,miyakawa,5
11481,koshimizu,5
11482,bymaster,4
11483,mckinzie,1
11484,felder,1
11485,crusio,3
11486,goldowitz,3
11487,wolfer,2
11488,holsboer,2
11489,blizard,8
11490,lippman,8
11491,wheel,8
11492,pfaff,16
11493,estrogen,9
11494,gustafsson,4
11495,korach,4
11496,spvz,3
11497,pha,3
11498,abrahamson,3
11499,igl,5
11500,piggins,5
11501,zee,8
11502,tsujimoto,3
11503,bina,4
11504,rusak,4
11505,semba,3
11506,hamster,1
11507,hut,5
11508,gomeza,1
11509,prague,1
11510,czech,1
11511,estrus,1
11512,novotny,1
11513,actograms,1
11514,arraj,1
11515,stepwise,1
11516,prism,1
11517,superfrost,3
11518,gmbh,4
11519,myslivecek,6
11520,farar,6
11521,valuskova,5
11522,forczek,3
11523,krizova,3
11524,biorhythm,3
11525,doubts,3
11526,duttaroy,4
11527,kamkina,4
11528,mysovskii,4
11529,compelling,3
11530,acetylcholinesterase,1
11531,catalepsy,4
11532,karasawa,5
11533,taketo,1
11534,matsui,1
11535,postinjection,1
11536,haloperidol,3
11537,woolley,3
11538,immunohistochemistry,2
11539,carbachol,1
11540,gillette,3
11541,cachope,3
11542,cheer,2
11543,alvarez,2
11544,groenewegen,1
11545,autoinhibition,2
11546,ach,18
11547,serve,2
11548,autoinhibitory,2
11549,kuljis,1
11550,ogawa,3
11551,shryne,3
11552,southam,3
11553,autoradiography,5
11554,tubercle,7
11555,fragkouli,4
11556,zographos,4
11557,pachnis,4
11558,stylianopoulou,4
11559,putamen,12
11560,accumbens,4
11561,ovariectomy,1
11562,dentate,1
11563,rhythmicity,2
11564,silver,2
11565,wollnik,1
11566,cambras,1
11567,blattner,3
11568,icds,7
11569,hobbyism,8
11570,dds,16
11571,icb,122
11572,antonini,18
11573,callesen,8
11574,weintraub,87
11575,damholdt,8
11576,moller,8
11577,erga,8
11578,tysnes,8
11579,fan,9
11580,vela,8
11581,stacy,10
11582,koester,24
11583,zurowski,36
11584,cera,5
11585,sohr,5
11586,avila,18
11587,cardona,7
11588,bello,7
11589,sastre,7
11590,christos,7
11591,siri,20
11592,xie,7
11593,sohtaoglu,26
11594,demiray,7
11595,kenangil,7
11596,ozekmekci,7
11597,icbs,7
11598,permanent,12
11599,bastiaens,1
11600,mmse,7
11601,holsinger,1
11602,deveau,1
11603,boustani,1
11604,quip,14
11605,buying,3
11606,binge,13
11607,yamamoto,6
11608,voon,12
11609,mamikonyan,1
11610,drt,3
11611,chiang,3
11612,midi,7
11613,christenson,2
11614,papay,2
11615,siderowf,2
11616,xiao,3
11617,comings,9
11618,blum,11
11619,ibanez,9
11620,blanco,9
11621,kraemmer,9
11622,gallo,9
11623,strat,9
11624,gorwood,9
11625,jeon,9
11626,abidin,9
11627,neurotransmission,12
11628,pergolide,11
11629,remitters,4
11630,glenmullen,6
11631,mattison,3
11632,hartter,3
11633,suissa,1
11634,haverkamp,1
11635,garbe,1
11636,persister,3
11637,remitter,3
11638,gago,6
11639,cavaleiro,6
11640,laranjinha,5
11641,biundo,4
11642,zonisamide,7
11643,hikawa,3
11644,yamakado,3
11645,rotigotine,12
11646,rizos,4
11647,hoc,4
11648,entacapone,4
11649,vevera,2
11650,istradefylline,3
11651,kondo,8
11652,rosin,3
11653,hettinger,3
11654,wydra,3
11655,fuxe,2
11656,pres,11
11657,wijdicks,1
11658,rabinstein,1
11659,radiologic,3
11660,truwit,3
11661,insult,5
11662,dinsdale,4
11663,strandgaard,4
11664,skinhoj,4
11665,bartynski,2
11666,boardman,3
11667,symmetricity,1
11668,hemispheres,2
11669,grading,3
11670,grades,1
11671,liman,1
11672,bohner,1
11673,heuschmann,1
11674,surges,1
11675,doppler,1
11676,autoregulation,3
11677,veen,1
11678,zook,7
11679,casseday,36
11680,echolocation,9
11681,covey,30
11682,mso,8
11683,soc,14
11684,vater,13
11685,grothe,12
11686,schuller,12
11687,schweizer,6
11688,lemniscus,15
11689,multipolar,6
11690,vllc,6
11691,vllm,6
11692,nll,8
11693,colliculus,8
11694,echoes,5
11695,oliver,3
11696,coding,5
11697,tunings,3
11698,portfors,3
11699,wenstrup,3
11700,loftus,5
11701,glutamatergic,3
11702,glu,15
11703,synaptic,4
11704,collaterals,4
11705,kuwada,4
11706,henkel,4
11707,shackleton,4
11708,fujioka,5
11709,motoi,5
11710,hiryu,15
11711,watanabe,5
11712,goto,7
11713,riquimaroux,5
11714,biosonar,4
11715,shallower,1
11716,khz,3
11717,quasi,1
11718,sonar,1
11719,arborization,2
11720,malmierca,1
11721,blackstad,1
11722,immunoreactivity,1
11723,fujimoto,1
11724,jinno,1
11725,histograms,1
11726,tonotopicity,1
11727,tonotopy,1
11728,tonotopic,1
11729,epitesicus,1
11730,fuscus,1
11731,conclude,1
11732,mustache,4
11733,horseshoe,3
11734,tadarida,1
11735,brasiliensis,1
11736,ito,26
11737,interneurons,1
11738,interconnection,1
11739,excitation,2
11740,inside,2
11741,bpaq,5
11742,psychol,1
11743,eda,4
11744,nonathletes,12
11745,zakocs,6
11746,kopstein,6
11747,lenzi,6
11748,tenenbaum,6
11749,duda,6
11750,koss,6
11751,gaines,6
11752,aggressiveness,3
11753,bara,3
11754,keeler,2
11755,bergman,2
11756,proponents,2
11757,butt,2
11758,cherek,4
11759,subtraction,2
11760,psap,2
11761,provocation,6
11762,opponents,3
11763,langlois,1
11764,hockey,8
11765,football,13
11766,gymnastics,8
11767,basketball,8
11768,baseball,8
11769,tennis,6
11770,beachy,6
11771,rauh,6
11772,gessel,6
11773,comstock,12
11774,marar,6
11775,mcilvain,6
11776,hesdorffer,3
11777,leagues,10
11778,vmpfc,13
11779,parks,3
11780,rushby,3
11781,bones,10
11782,hayman,8
11783,noordt,11
11784,underarousal,12
11785,indexed,7
11786,mordkoff,7
11787,hebb,6
11788,eysenck,12
11789,extraversion,6
11790,personality,23
11791,mathias,9
11792,stanford,11
11793,hewig,4
11794,tranel,1
11795,damasio,1
11796,disrupts,4
11797,anticipation,2
11798,bechara,4
11799,seekers,4
11800,jack,4
11801,ronan,4
11802,potgieter,8
11803,bisschoff,8
11804,zuckerman,8
11805,postinjury,8
11806,anger,7
11807,greve,1
11808,preinjury,2
11809,avoid,3
11810,gunstad,2
11811,athletics,4
11812,soccer,2
11813,volleyball,2
11814,frisbee,2
11815,flag,2
11816,fallon,3
11817,pathak,3
11818,critchley,1
11819,fowles,1
11820,microsiemens,1
11821,limestone,1
11822,dizzy,1
11823,mccrory,1
11824,blow,1
11825,endorsements,7
11826,tloc,7
11827,jennett,8
11828,malec,8
11829,orrison,6
11830,subscales,7
11831,conklin,1
11832,urge,1
11833,strike,1
11834,sit,2
11835,competitiveness,4
11836,ahmadi,4
11837,besharat,4
11838,azizi,4
11839,larijani,4
11840,alcock,3
11841,unpreparedness,3
11842,zillmann,2
11843,anticipatory,2
11844,segalowitz,2
11845,lawson,2
11846,litigation,2
11847,blyth,1
11848,student,20
11849,overreaction,1
11850,retaliation,1
11851,lumma,3
11852,oinonen,3
11853,mushquash,3
11854,robb,3
11855,mindfulness,3
11856,ruiz,3
11857,eguilaz,1
11858,afferent,1
11859,kelley,1
11860,khan,1
11861,circuitries,5
11862,satiety,3
11863,stice,4
11864,figlewicz,2
11865,pratt,1
11866,gratification,1
11867,consuming,3
11868,meal,3
11869,pleasure,3
11870,addiction,3
11871,volkow,6
11872,tomasi,6
11873,baler,6
11874,incentive,3
11875,manage,3
11876,evidences,6
11877,overconsumption,4
11878,thanos,2
11879,yokum,2
11880,zald,2
11881,dat,4
11882,responsivity,4
11883,methylation,48
11884,hydroxylase,3
11885,carlin,3
11886,totoki,3
11887,reyes,3
11888,paternain,1
11889,macronutrient,4
11890,mena,1
11891,huerta,7
11892,larsen,7
11893,zulet,9
11894,committees,7
11895,declaration,1
11896,insure,1
11897,anonymity,1
11898,circumference,5
11899,milagro,8
11900,martinez,7
11901,cutoffs,1
11902,dbp,2
11903,sphygmomanometer,4
11904,chalmers,1
11905,horiba,1
11906,madrid,1
11907,spain,3
11908,company,1
11909,sweden,2
