,bigrams,freq
102074,"('tertiary', 'rate')",4
102075,"('care', 'hospitals')",5
102076,"('care', 'ihm')",4
102077,"('care', 'rate')",4
102078,"('care', 'higher')",4
102079,"('hospitals', 'rate')",4
102080,"('hospitals', 'higher')",4
102081,"('previous', 'gender')",3
102082,"('weight', 'factors')",5
102083,"('lines', 'distribution')",3
102084,"('samples', 'tumors')",4
102085,"('expectation', 'function')",3
102086,"('many', 'suggested')",7
102087,"('filial', 'behavior')",3
102088,"('symptoms', 'older')",5
102089,"('reveals', 'may')",4
102090,"('rise', 'findings')",4
102091,"('derived', 'smaller')",9
102092,"('amp', 'bridges')",3
102093,"('single', 'important')",4
102094,"('single', 'investigation')",4
102095,"('single', 'fibrils')",4
102096,"('important', 'investigation')",4
102097,"('important', 'fibrils')",4
102098,"('result', 'fibrils')",4
102099,"('result', 'abundant')",4
102100,"('investigation', 'fibrils')",4
102101,"('investigation', 'abundant')",4
102102,"('investigation', 'finely')",4
102103,"('fibrils', 'even')",4
102104,"('fibrils', 'abundant')",4
102105,"('fibrils', 'finely')",4
102106,"('fibrils', 'structured')",4
102107,"('even', 'abundant')",4
102108,"('even', 'finely')",4
102109,"('even', 'structured')",4
102110,"('even', 'ever')",4
102111,"('abundant', 'finely')",4
102112,"('abundant', 'structured')",4
102113,"('abundant', 'ever')",4
102114,"('abundant', 'observed')",4
102115,"('finely', 'structured')",4
102116,"('finely', 'ever')",4
102117,"('finely', 'observed')",4
102118,"('finely', 'prior')",4
102119,"('structured', 'ever')",4
102120,"('structured', 'observed')",4
102121,"('structured', 'prior')",4
102122,"('structured', 'observations')",4
102123,"('ever', 'observed')",4
102124,"('ever', 'prior')",4
102125,"('ever', 'observations')",4
102126,"('ever', 'beckers')",4
102127,"('observed', 'prior')",6
102128,"('observed', 'beckers')",4
102129,"('observed', 'zirin')",4
102130,"('prior', 'observations')",5
102131,"('prior', 'beckers')",4
102132,"('prior', 'zirin')",4
102133,"('prior', 'marsh')",4
102134,"('observations', 'beckers')",4
102135,"('observations', 'zirin')",4
102136,"('observations', 'marsh')",4
102137,"('observations', 'rutten')",4
102138,"('beckers', 'zirin')",4
102139,"('beckers', 'marsh')",4
102140,"('beckers', 'rutten')",4
102141,"('beckers', 'shown')",4
102142,"('zirin', 'marsh')",4
102143,"('zirin', 'rutten')",4
102144,"('zirin', 'shown')",4
102145,"('zirin', 'fibrils')",4
102146,"('marsh', 'rutten')",4
102147,"('marsh', 'shown')",4
102148,"('marsh', 'fibrils')",4
102149,"('marsh', 'clearly')",4
102150,"('rutten', 'shown')",4
102151,"('rutten', 'fibrils')",4
102152,"('rutten', 'clearly')",4
102153,"('rutten', 'much')",4
102154,"('shown', 'fibrils')",4
102155,"('shown', 'clearly')",4
102156,"('shown', 'detail')",4
102157,"('fibrils', 'clearly')",4
102158,"('fibrils', 'much')",4
102159,"('fibrils', 'detail')",4
102160,"('fibrils', 'current')",4
102161,"('clearly', 'detail')",4
102162,"('clearly', 'data')",5
102163,"('much', 'detail')",4
102164,"('much', 'current')",4
102165,"('much', 'fibrils')",4
102166,"('detail', 'current')",4
102167,"('detail', 'fibrils')",4
102168,"('detail', 'observed')",4
102169,"('current', 'fibrils')",4
102170,"('current', 'conspicuously')",4
102171,"('data', 'fibrils')",4
102172,"('data', 'conspicuously')",4
102173,"('data', 'variety')",4
102174,"('fibrils', 'observed')",4
102175,"('fibrils', 'conspicuously')",4
102176,"('fibrils', 'variety')",4
102177,"('fibrils', 'reasons')",4
102178,"('observed', 'conspicuously')",4
102179,"('observed', 'variety')",5
102180,"('observed', 'reasons')",4
102181,"('conspicuously', 'variety')",4
102182,"('conspicuously', 'reasons')",4
102183,"('conspicuously', 'single')",3
102184,"('conspicuously', 'important')",3
102185,"('variety', 'single')",3
102186,"('variety', 'important')",3
102187,"('variety', 'result')",3
102188,"('reasons', 'single')",3
102189,"('reasons', 'important')",3
102190,"('reasons', 'investigation')",3
102191,"('data', 'ngc')",6
102192,"('ngc', 'barry')",3
102193,"('barry', 'measurements')",3
102194,"('measurements', 'lower')",5
102195,"('fwhm', 'converted')",3
102196,"('scale', 'larger')",3
102197,"('even', 'correction')",3
102198,"('correction', 'soderblom')",4
102199,"('measurements', 'gives')",3
102200,"('reasonable', 'results')",3
102201,"('derived', 'log')",7
102202,"('log', 'active')",3
102203,"('active', 'star')",5
102204,"('significant', 'given')",4
102205,"('given', 'optical')",3
102206,"('frequency', 'bivariate')",4
102207,"('data', 'bivariate')",4
102208,"('significantly', 'bivariate')",4
102209,"('significantly', 'analysis')",4
102210,"('different', 'bivariate')",4
102211,"('different', 'preventive')",4
102212,"('bivariate', 'analysis')",4
102213,"('bivariate', 'results')",4
102214,"('bivariate', 'preventive')",4
102215,"('bivariate', 'pap')",4
102216,"('analysis', 'preventive')",4
102217,"('analysis', 'pap')",4
102218,"('analysis', 'tests')",4
102219,"('results', 'preventive')",4
102220,"('results', 'pap')",4
102221,"('preventive', 'pap')",4
102222,"('preventive', 'tests')",4
102223,"('preventive', 'finding')",4
102224,"('preventive', 'consistent')",4
102225,"('pap', 'tests')",4
102226,"('pap', 'finding')",4
102227,"('pap', 'consistent')",4
102228,"('pap', 'previous')",4
102229,"('tests', 'finding')",4
102230,"('tests', 'consistent')",4
102231,"('tests', 'previous')",4
102232,"('tests', 'studies')",4
102233,"('consistent', 'correlation')",4
102234,"('previous', 'sexual')",4
102235,"('significant', 'hpv')",4
102236,"('correlation', 'sexual')",4
102237,"('correlation', 'behavior')",4
102238,"('correlation', 'hpv')",4
102239,"('sexual', 'behavior')",4
102240,"('sexual', 'hpv')",4
102241,"('sexual', 'infection')",8
102242,"('behavior', 'hpv')",4
102243,"('behavior', 'infection')",8
102244,"('behavior', 'multiple')",4
102245,"('hpv', 'multiple')",4
102246,"('hpv', 'hpv')",19
102247,"('infection', 'multiple')",8
102248,"('infection', 'hpv')",18
102249,"('infection', 'types')",16
102250,"('infection', 'frequency')",3
102251,"('multiple', 'hpv')",4
102252,"('multiple', 'frequency')",3
102253,"('hpv', 'frequency')",3
102254,"('hpv', 'data')",10
102255,"('hpv', 'significantly')",3
102256,"('types', 'frequency')",3
102257,"('types', 'significantly')",3
102258,"('published', 'based')",3
102259,"('considered', 'effective')",3
102260,"('crucial', 'assumption')",4
102261,"('crucial', 'collisional')",4
102262,"('crucial', 'outcomes')",4
102263,"('crucial', 'like')",4
102264,"('assumption', 'collisional')",4
102265,"('assumption', 'outcomes')",4
102266,"('assumption', 'like')",4
102267,"('assumption', 'bouncing')",4
102268,"('collisional', 'outcomes')",4
102269,"('collisional', 'like')",4
102270,"('collisional', 'bouncing')",4
102271,"('collisional', 'priori')",4
102272,"('outcomes', 'like')",4
102273,"('outcomes', 'bouncing')",4
102274,"('outcomes', 'priori')",4
102275,"('like', 'bouncing')",4
102276,"('like', 'priori')",4
102277,"('like', 'possible')",4
102278,"('like', 'take')",4
102279,"('bouncing', 'priori')",4
102280,"('bouncing', 'possible')",4
102281,"('bouncing', 'take')",4
102282,"('bouncing', 'place')",4
102283,"('priori', 'possible')",4
102284,"('priori', 'take')",4
102285,"('priori', 'place')",4
102286,"('priori', 'part')",4
102287,"('possible', 'take')",4
102288,"('possible', 'place')",4
102289,"('possible', 'part')",4
102290,"('possible', 'simulations')",4
102291,"('take', 'part')",4
102292,"('take', 'simulations')",4
102293,"('take', 'bouncing')",4
102294,"('place', 'part')",4
102295,"('place', 'simulations')",4
102296,"('place', 'bouncing')",4
102297,"('place', 'aggregates')",4
102298,"('part', 'simulations')",4
102299,"('part', 'bouncing')",4
102300,"('part', 'aggregates')",4
102301,"('simulations', 'bouncing')",8
102302,"('simulations', 'aggregates')",4
102303,"('simulations', 'laboratory')",4
102304,"('bouncing', 'aggregates')",4
102305,"('bouncing', 'observed')",4
102306,"('bouncing', 'laboratory')",4
102307,"('bouncing', 'experiments')",4
102308,"('aggregates', 'observed')",4
102309,"('aggregates', 'laboratory')",4
102310,"('aggregates', 'experiments')",4
102311,"('aggregates', 'blum')",4
102312,"('observed', 'laboratory')",4
102313,"('observed', 'blum')",4
102314,"('laboratory', 'blum')",4
102315,"('laboratory', 'münch')",4
102316,"('experiments', 'blum')",8
102317,"('experiments', 'münch')",4
102318,"('blum', 'amp')",6
102319,"('blum', 'münch')",4
102320,"('blum', 'blum')",4
102321,"('blum', 'langkowski')",8
102322,"('amp', 'münch')",4
102323,"('amp', 'blum')",4
102324,"('amp', 'langkowski')",4
102325,"('amp', 'weidling')",6
102326,"('münch', 'blum')",4
102327,"('münch', 'langkowski')",4
102328,"('münch', 'weidling')",4
102329,"('münch', 'whereas')",4
102330,"('blum', 'weidling')",6
102331,"('blum', 'whereas')",4
102332,"('blum', 'occur')",4
102333,"('langkowski', 'weidling')",4
102334,"('langkowski', 'whereas')",4
102335,"('langkowski', 'occur')",4
102336,"('langkowski', 'simulations')",4
102337,"('weidling', 'whereas')",4
102338,"('weidling', 'occur')",4
102339,"('weidling', 'simulations')",4
102340,"('weidling', 'silicates')",4
102341,"('whereas', 'silicates')",4
102342,"('whereas', 'bouncing')",4
102343,"('occur', 'simulations')",4
102344,"('occur', 'silicates')",4
102345,"('occur', 'bouncing')",4
102346,"('occur', 'occurs')",4
102347,"('simulations', 'silicates')",4
102348,"('simulations', 'occurs')",5
102349,"('simulations', 'sizes')",4
102350,"('silicates', 'bouncing')",4
102351,"('silicates', 'occurs')",4
102352,"('silicates', 'sizes')",4
102353,"('silicates', 'approximately')",4
102354,"('bouncing', 'occurs')",4
102355,"('bouncing', 'sizes')",4
102356,"('bouncing', 'approximately')",4
102357,"('bouncing', 'particles')",4
102358,"('occurs', 'sizes')",4
102359,"('occurs', 'approximately')",4
102360,"('occurs', 'particles')",4
102361,"('occurs', 'fully')",4
102362,"('sizes', 'approximately')",4
102363,"('sizes', 'particles')",4
102364,"('sizes', 'fully')",4
102365,"('sizes', 'understood')",4
102366,"('approximately', 'particles')",4
102367,"('approximately', 'fully')",4
102368,"('approximately', 'understood')",4
102369,"('approximately', 'microphysical')",4
102370,"('particles', 'fully')",4
102371,"('particles', 'understood')",4
102372,"('particles', 'microphysical')",4
102373,"('particles', 'perspective')",4
102374,"('fully', 'understood')",4
102375,"('fully', 'microphysical')",4
102376,"('fully', 'perspective')",4
102377,"('fully', 'crucial')",3
102378,"('understood', 'microphysical')",4
102379,"('understood', 'perspective')",4
102380,"('understood', 'crucial')",3
102381,"('understood', 'assumption')",3
102382,"('microphysical', 'perspective')",4
102383,"('microphysical', 'crucial')",3
102384,"('microphysical', 'assumption')",3
102385,"('microphysical', 'collisional')",3
102386,"('perspective', 'crucial')",3
102387,"('perspective', 'assumption')",3
102388,"('perspective', 'collisional')",3
102389,"('perspective', 'outcomes')",3
102390,"('observations', 'asca')",4
102391,"('observations', 'sakano')",3
102392,"('asca', 'value')",3
102393,"('value', 'observations')",6
102394,"('found', 'gallo')",4
102395,"('fender', 'observations')",3
102396,"('models', 'evidence')",3
102397,"('correlated', 'contrary')",3
102398,"('parameter', 'luminosity')",4
102399,"('component', 'source')",3
102400,"('temperatures', 'different')",6
102401,"('bouchet', 'amp')",3
102402,"('range', 'instead')",5
102403,"('instead', 'seems')",3
102404,"('amp', 'size')",3
102405,"('distribution', 'even')",3
102406,"('values', 'directly')",4
102407,"('grain', 'distribution')",3
102408,"('effect', 'result')",5
102409,"('effects', 'produced')",3
102410,"('might', 'stars')",3
102411,"('significantly', 'using')",10
102412,"('measured', 'map')",3
102413,"('since', 'sensitive')",4
102414,"('sensitive', 'changes')",3
102415,"('resolution', 'maps')",5
102416,"('clouds', 'star')",3
102417,"('energy', 'fundamental')",4
102418,"('energy', 'cyclotron')",6
102419,"('fundamental', 'cyclotron')",4
102420,"('fundamental', 'line')",4
102421,"('fundamental', 'slightly')",4
102422,"('fundamental', 'variable')",4
102423,"('cyclotron', 'line')",9
102424,"('cyclotron', 'slightly')",4
102425,"('cyclotron', 'variable')",4
102426,"('cyclotron', 'early')",4
102427,"('line', 'variable')",4
102428,"('line', 'early')",6
102429,"('line', 'phases')",4
102430,"('slightly', 'variable')",4
102431,"('slightly', 'phases')",4
102432,"('slightly', 'outburst')",4
102433,"('variable', 'early')",4
102434,"('variable', 'phases')",4
102435,"('variable', 'outburst')",4
102436,"('variable', 'line')",4
102437,"('early', 'outburst')",6
102438,"('early', 'line')",4
102439,"('early', 'around')",4
102440,"('phases', 'outburst')",4
102441,"('phases', 'line')",4
102442,"('phases', 'around')",4
102443,"('phases', 'kev')",4
102444,"('outburst', 'line')",8
102445,"('outburst', 'around')",4
102446,"('outburst', 'kev')",4
102447,"('outburst', 'moving')",4
102448,"('line', 'around')",7
102449,"('line', 'moving')",4
102450,"('around', 'moving')",4
102451,"('kev', 'moving')",4
102452,"('kev', 'towards')",4
102453,"('kev', 'outburst')",8
102454,"('moving', 'towards')",5
102455,"('moving', 'kev')",4
102456,"('moving', 'outburst')",4
102457,"('moving', 'progressed')",4
102458,"('towards', 'kev')",4
102459,"('towards', 'outburst')",4
102460,"('towards', 'progressed')",4
102461,"('kev', 'progressed')",4
102462,"('kev', 'result')",6
102463,"('kev', 'contrary')",4
102464,"('outburst', 'progressed')",4
102465,"('outburst', 'result')",4
102466,"('outburst', 'contrary')",4
102467,"('outburst', 'earlier')",4
102468,"('progressed', 'result')",4
102469,"('progressed', 'contrary')",4
102470,"('progressed', 'earlier')",4
102471,"('progressed', 'studies')",4
102472,"('result', 'outbursts')",4
102473,"('contrary', 'outbursts')",4
102474,"('earlier', 'outbursts')",4
102475,"('studies', 'outbursts')",4
102476,"('outbursts', 'strong')",4
102477,"('outbursts', 'changes')",4
102478,"('outbursts', 'line')",4
102479,"('outbursts', 'energy')",4
102480,"('strong', 'changes')",4
102481,"('strong', 'line')",7
102482,"('strong', 'energy')",6
102483,"('changes', 'line')",4
102484,"('changes', 'tsygankov')",4
102485,"('line', 'tsygankov')",4
102486,"('line', 'nakajima')",4
102487,"('energy', 'seen')",5
102488,"('energy', 'tsygankov')",5
102489,"('energy', 'nakajima')",4
102490,"('energy', 'mihara')",4
102491,"('seen', 'tsygankov')",4
102492,"('seen', 'nakajima')",4
102493,"('seen', 'mihara')",4
102494,"('seen', 'energy')",4
102495,"('tsygankov', 'nakajima')",4
102496,"('tsygankov', 'mihara')",4
102497,"('tsygankov', 'energy')",3
102498,"('tsygankov', 'fundamental')",3
102499,"('nakajima', 'mihara')",4
102500,"('nakajima', 'energy')",3
102501,"('nakajima', 'fundamental')",3
102502,"('nakajima', 'cyclotron')",3
102503,"('mihara', 'energy')",3
102504,"('mihara', 'fundamental')",3
102505,"('mihara', 'cyclotron')",3
102506,"('mihara', 'line')",4
102507,"('upper', 'abundance')",4
102508,"('estimate', 'assuming')",5
102509,"('eff', 'slightly')",5
102510,"('model', 'grid')",4
102511,"('atmosphere', 'eff')",4
102512,"('result', 'unlikely')",3
102513,"('eff', 'range')",3
102514,"('feature', 'however')",4
102515,"('deep', 'imaging')",3
102516,"('sample', 'reveal')",4
102517,"('surface', 'even')",10
102518,"('brightness', 'found')",3
102519,"('detect', 'types')",4
102520,"('sengupta', 'amp')",3
102521,"('limited', 'variability')",5
102522,"('probably', 'best')",3
102523,"('probably', 'case')",3
102524,"('probably', 'clarke')",3
102525,"('best', 'case')",3
102526,"('best', 'variability')",3
102527,"('best', 'clarke')",6
102528,"('case', 'clarke')",6
102529,"('case', 'caballero')",3
102530,"('variability', 'clarke')",6
102531,"('variability', 'caballero')",3
102532,"('variability', 'find')",3
102533,"('clarke', 'clarke')",3
102534,"('clarke', 'caballero')",6
102535,"('clarke', 'find')",6
102536,"('clarke', 'polarised')",6
102537,"('clarke', 'level')",3
102538,"('caballero', 'find')",10
102539,"('caballero', 'polarised')",10
102540,"('caballero', 'level')",10
102541,"('caballero', 'detected')",4
102542,"('find', 'polarised')",10
102543,"('find', 'detected')",5
102544,"('polarised', 'level')",10
102545,"('polarised', 'detected')",4
102546,"('polarised', 'variable')",4
102547,"('polarised', 'berger')",4
102548,"('level', 'variable')",4
102549,"('level', 'berger')",4
102550,"('level', 'radio')",5
102551,"('detected', 'variable')",7
102552,"('detected', 'berger')",7
102553,"('variable', 'berger')",7
102554,"('variable', 'radio')",7
102555,"('variable', 'emission')",7
102556,"('variable', 'maiti')",7
102557,"('berger', 'radio')",7
102558,"('berger', 'emission')",7
102559,"('berger', 'maiti')",7
102560,"('berger', 'bands')",7
102561,"('radio', 'maiti')",7
102562,"('radio', 'bands')",7
102563,"('radio', 'simultaneously')",7
102564,"('emission', 'maiti')",7
102565,"('emission', 'bands')",7
102566,"('emission', 'simultaneously')",7
102567,"('emission', 'gelino')",7
102568,"('maiti', 'bands')",7
102569,"('maiti', 'simultaneously')",7
102570,"('maiti', 'gelino')",7
102571,"('maiti', 'caballero')",7
102572,"('bands', 'simultaneously')",7
102573,"('bands', 'gelino')",7
102574,"('bands', 'caballero')",7
102575,"('bands', 'find')",7
102576,"('simultaneously', 'gelino')",7
102577,"('simultaneously', 'caballero')",7
102578,"('simultaneously', 'polarised')",7
102579,"('gelino', 'caballero')",7
102580,"('gelino', 'find')",7
102581,"('gelino', 'polarised')",7
102582,"('gelino', 'level')",7
102583,"('caballero', 'shown')",4
102584,"('find', 'shown')",4
102585,"('find', 'limited')",4
102586,"('polarised', 'shown')",4
102587,"('polarised', 'limited')",4
102588,"('polarised', 'variability')",4
102589,"('level', 'shown')",7
102590,"('level', 'hours')",4
102591,"('shown', 'hours')",4
102592,"('shown', 'goldman')",4
102593,"('limited', 'hours')",4
102594,"('limited', 'goldman')",4
102595,"('limited', 'prep')",4
102596,"('variability', 'hours')",4
102597,"('variability', 'goldman')",4
102598,"('variability', 'prep')",4
102599,"('hours', 'goldman')",4
102600,"('hours', 'prep')",4
102601,"('hours', 'detected')",3
102602,"('hours', 'variable')",3
102603,"('goldman', 'prep')",4
102604,"('goldman', 'detected')",3
102605,"('goldman', 'variable')",3
102606,"('goldman', 'berger')",3
102607,"('prep', 'detected')",3
102608,"('prep', 'variable')",3
102609,"('prep', 'berger')",3
102610,"('prep', 'radio')",3
102611,"('variability', 'fraction')",3
102612,"('fraction', 'dwarfs')",3
102613,"('predictions', 'amp')",3
102614,"('grains', 'dust')",7
102615,"('using', 'ritchie')",4
102616,"('dark', 'results')",3
102617,"('ritchie', 'ritchie')",3
102618,"('ritchie', 'amp')",3
102619,"('reported', 'furthermore')",3
102620,"('paper', 'spectral')",3
102621,"('spectral', 'function')",4
102622,"('respect', 'however')",4
102623,"('however', 'appear')",3
102624,"('present', 'origin')",3
102625,"('degenerate', 'state')",4
102626,"('whereas', 'loops')",3
102627,"('surprising', 'opposite')",3
102628,"('surprising', 'results')",3
102629,"('water', 'temperature')",3
102630,"('potential', 'temperature')",4
102631,"('substantial', 'evidence')",3
102632,"('suggest', 'found')",3
102633,"('independent', 'present')",3
102634,"('three', 'average')",3
102635,"('times', 'galactic')",3
102636,"('since', 'account')",3
102637,"('since', 'dust')",3
102638,"('front', 'stars')",3
102639,"('region', 'value')",4
102640,"('value', 'see')",9
102641,"('would', 'solar')",3
102642,"('expect', 'given')",3
102643,"('given', 'solar')",3
102644,"('stars', 'account')",4
102645,"('range', 'types')",3
102646,"('range', 'red')",3
102647,"('line', 'bar')",3
102648,"('bar', 'results')",3
102649,"('oxygen', 'distribution')",3
102650,"('believe', 'difference')",3
102651,"('believe', 'arises')",3
102652,"('coordinations', 'coordinated')",4
102653,"('zno', 'coordinated')",4
102654,"('coordinated', 'whereas')",4
102655,"('coordinated', 'ingazno')",4
102656,"('results', 'put')",3
102657,"('results', 'constraints')",3
102658,"('halo', 'masses')",3
102659,"('halo', 'large')",3
102660,"('masses', 'large')",5
102661,"('hypothesis', 'maller')",4
102662,"('scales', 'previous')",3
102663,"('scales', 'clustering')",3
102664,"('although', 'model')",3
102665,"('star', 'results')",3
102666,"('derived', 'suggests')",3
102667,"('star', 'values')",3
102668,"('adopted', 'general')",3
102669,"('general', 'interstellar')",3
102670,"('interstellar', 'note')",3
102671,"('found', 'taurus')",7
102672,"('calculated', 'temperatures')",3
102673,"('effective', 'temperatures')",6
102674,"('using', 'relations')",3
102675,"('relations', 'amp')",3
102676,"('emission', 'field')",3
102677,"('field', 'view')",5
102678,"('may', 'disk')",5
102679,"('data', 'peak')",3
102680,"('peak', 'spectrum')",3
102681,"('emission', 'disk')",6
102682,"('sed', 'disk')",3
102683,"('disk', 'dust')",11
102684,"('dust', 'table')",4
102685,"('table', 'small')",3
102686,"('silicate', 'feature')",3
102687,"('size', 'significantly')",3
102688,"('size', 'value')",3
102689,"('size', 'previously')",3
102690,"('physical', 'emission')",4
102691,"('emission', 'dust')",3
102692,"('outflow', 'close')",3
102693,"('surrounding', 'medium')",4
102694,"('barrier', 'previous')",4
102695,"('significantly', 'within')",3
102696,"('distribution', 'comparable')",4
102697,"('line', 'varies')",3
102698,"('particles', 'halo')",3
102699,"('halo', 'findings')",4
102700,"('sekanina', 'activity')",4
102701,"('appears', 'extended')",3
102702,"('extended', 'new')",4
102703,"('new', 'shows')",3
102704,"('measurement', 'shows')",3
102705,"('shows', 'two')",4
102706,"('appears', 'reported')",3
102707,"('would', 'certainly')",4
102708,"('would', 'show')",3
102709,"('show', 'velocity')",3
102710,"('profile', 'obtained')",11
102711,"('velocity', 'even')",5
102712,"('dispersion', 'even')",5
102713,"('fit', 'profile')",4
102714,"('abundance', 'typical')",3
102715,"('presence', 'scattering')",3
102716,"('scaling', 'different')",4
102717,"('scaling', 'theory')",5
102718,"('whereas', 'due')",3
102719,"('due', 'correlation')",8
102720,"('due', 'model')",3
102721,"('however', 'iron')",4
102722,"('overall', 'low')",6
102723,"('low', 'abundances')",3
102724,"('iron', 'abundances')",5
102725,"('iron', 'stars')",9
102726,"('herschel', 'observations')",5
102727,"('observations', 'detected')",4
102728,"('measure', 'total')",3
102729,"('level', 'mjy')",4
102730,"('transition', 'lmaf')",3
102731,"('state', 'show')",3
102732,"('transport', 'data')",4
102733,"('clear', 'phase')",3
102734,"('respectively', 'measurements')",6
102735,"('reveal', 'transition')",4
102736,"('phase', 'case')",6
102737,"('phase', 'two')",3
102738,"('mjy', 'flux')",3
102739,"('authors', 'model')",3
102740,"('errors', 'model')",3
102741,"('lower', 'radius')",3
102742,"('limit', 'disc')",3
102743,"('limit', 'mass')",4
102744,"('disc', 'note')",3
102745,"('see', 'fit')",3
102746,"('slope', 'fit')",4
102747,"('slope', 'temperature')",3
102748,"('inner', 'much')",3
102749,"('temperature', 'cooler')",4
102750,"('temperature', 'bar')",4
102751,"('bar', 'pressure')",3
102752,"('results', 'abundances')",4
102753,"('vertically', 'quenched')",3
102754,"('abundances', 'one')",4
102755,"('abundances', 'order')",3
102756,"('abundances', 'magnitude')",6
102757,"('higher', 'magnitude')",3
102758,"('magnitude', 'abundance')",3
102759,"('magnitude', 'also')",3
102760,"('differences', 'chemical')",3
102761,"('adopted', 'see')",3
102762,"('relatively', 'changes')",3
102763,"('changes', 'pressure')",5
102764,"('induce', 'variations')",5
102765,"('value', 'visual')",3
102766,"('value', 'extinction')",3
102767,"('secondary', 'emotions')",3
102768,"('many', 'turner')",3
102769,"('case', 'calculation')",3
102770,"('calculation', 'two')",3
102771,"('also', 'relation')",5
102772,"('dark', 'halos')",7
102773,"('matter', 'halos')",5
102774,"('contrary', 'lin')",4
102775,"('relation', 'estimates')",3
102776,"('results', 'abundance')",4
102777,"('general', 'case')",3
102778,"('except', 'case')",6
102779,"('mass', 'sfr')",7
102780,"('see', 'rise')",4
102781,"('halo', 'sfr')",3
102782,"('sfr', 'one')",4
102783,"('sfr', 'order')",6
102784,"('one', 'measurements')",3
102785,"('lower', 'sources')",5
102786,"('sources', 'could')",3
102787,"('explained', 'amp')",3
102788,"('dominant', 'potential')",3
102789,"('relation', 'fig')",6
102790,"('correlation', 'disagreement')",3
102791,"('fixed', 'mass')",3
102792,"('lower', 'objects')",4
102793,"('galaxies', 'could')",8
102794,"('correct', 'predicted')",3
102795,"('galaxies', 'lin')",3
102796,"('hosting', 'halo')",3
102797,"('particular', 'stars')",3
102798,"('old', 'stars')",4
102799,"('dex', 'metallicity')",6
102800,"('tight', 'correlation')",3
102801,"('tight', 'stars')",3
102802,"('correlation', 'stars')",6
102803,"('ages', 'stars')",3
102804,"('stars', 'suggested')",4
102805,"('however', 'trends')",3
102806,"('found', 'bensby')",4
102807,"('found', 'erg')",7
102808,"('erg', 'energy')",5
102809,"('erg', 'higher')",3
102810,"('energy', 'luminosity')",9
102811,"('luminosity', 'around')",3
102812,"('cooling', 'erg')",4
102813,"('region', 'around')",3
102814,"('amp', 'revised')",3
102815,"('mas', 'value')",3
102816,"('derived', 'adopted')",3
102817,"('closer', 'value')",4
102818,"('find', 'model')",6
102819,"('results', 'sense')",3
102820,"('find', 'spectral')",4
102821,"('core', 'collapse')",3
102822,"('important', 'contrary')",3
102823,"('studies', 'smith')",7
102824,"('observational', 'result')",3
102825,"('detected', 'ghz')",3
102826,"('also', 'abundance')",4
102827,"('also', 'intensity')",3
102828,"('abundance', 'derive')",3
102829,"('much', 'stäuber')",4
102830,"('larger', 'stäuber')",4
102831,"('prediction', 'stäuber')",4
102832,"('stäuber', 'amp')",4
102833,"('stäuber', 'bruderer')",4
102834,"('stäuber', 'therefore')",4
102835,"('therefore', 'rule')",3
102836,"('rule', 'origin')",3
102837,"('rule', 'emission')",3
102838,"('origin', 'emission')",6
102839,"('notice', 'values')",3
102840,"('clearly', 'lower')",3
102841,"('way', 'obtained')",3
102842,"('turner', 'found')",3
102843,"('hpv', 'age')",4
102844,"('age', 'hpv')",5
102845,"('hpv', 'prevalence')",6
102846,"('hpv', 'women')",12
102847,"('women', 'hpv')",12
102848,"('finding', 'contradicts')",5
102849,"('contradicts', 'found')",7
102850,"('primary', 'star')",5
102851,"('measurement', 'central')",3
102852,"('value', 'authors')",3
102853,"('extended', 'find')",4
102854,"('neither', 'periods')",4
102855,"('find', 'periods')",3
102856,"('approximately', 'seen')",5
102857,"('curve', 'seen')",3
102858,"('could', 'periods')",3
102859,"('water', 'absorption')",7
102860,"('water', 'band')",6
102861,"('mean', 'flux')",3
102862,"('overall', 'respect')",3
102863,"('cooler', 'temperatures')",5
102864,"('sect', 'significantly')",3
102865,"('based', 'often')",4
102866,"('components', 'binary')",3
102867,"('metallicity', 'ratio')",5
102868,"('scales', 'high')",4
102869,"('isotopic', 'found')",3
102870,"('derived', 'find')",3
102871,"('find', 'authors')",3
102872,"('fractionation', 'reaction')",3
102873,"('occur', 'model')",4
102874,"('based', 'gas')",3
102875,"('presence', 'barrier')",4
102876,"('made', 'result')",7
102877,"('amp', 'herbst')",4
102878,"('ratios', 'isotopologues')",3
102879,"('ratios', 'close')",5
102880,"('isotopologues', 'found')",3
102881,"('similar', 'toward')",4
102882,"('slightly', 'models')",3
102883,"('miyaji', 'hasinger')",4
102884,"('using', 'rosat')",6
102885,"('using', 'chandra')",4
102886,"('using', 'surveys')",4
102887,"('rosat', 'chandra')",6
102888,"('instance', 'model')",3
102889,"('model', 'evolution')",5
102890,"('less', 'evolution')",5
102891,"('less', 'model')",3
102892,"('evolution', 'hasinger')",4
102893,"('evolution', 'model')",7
102894,"('hasinger', 'model')",3
102895,"('hasinger', 'luminosity')",4
102896,"('break', 'model')",3
102897,"('luminosities', 'within')",4
102898,"('redshift', 'value')",4
102899,"('fixed', 'hasinger')",3
102900,"('much', 'luminosity')",3
102901,"('much', 'works')",3
102902,"('luminosity', 'works')",4
102903,"('luminosity', 'evolution')",4
102904,"('less', 'work')",3
102905,"('evolution', 'respect')",4
102906,"('respect', 'since')",3
102907,"('somewhat', 'comparable')",3
102908,"('comparable', 'sizes')",3
102909,"('fixed', 'values')",3
